Date,Rain,Temp Max,Temp Min
12-05-1951,0,42.09999847,28.02000046
13-05-1951,0,39.27999878,27.70000076
14-05-1951,0,42.40000153,28.19000053
15-05-1951,0,43.00999832,28.77000046
16-05-1951,0,42.41999817,28.04999924
17-05-1951,0,42.5,28.71999931
18-05-1951,1.300790429,41.79000092,24.20999908
19-05-1951,0,39.54999924,26.5
20-05-1951,0,40.95999908,27.25
21-05-1951,0,41.18000031,28.01000023
22-05-1951,0,40.90999985,28.26000023
23-05-1951,7.146490574,38.56999969,26.13999939
24-05-1951,2.662721872,38.72999954,24.44000053
25-05-1951,1.9523592,38.38000107,24.39999962
26-05-1951,0,38.13000107,25.94000053
27-05-1951,0.868352175,38.40999985,26.29999924
28-05-1951,2.198613644,37.74000168,27.37000084
29-05-1951,0.119338579,39.97000122,25.87000084
30-05-1951,0.429618865,36.49000168,23.97999954
31-05-1951,0.119338579,38.36000061,24.69000053
01-06-1951,0,36.25,24.77000046
02-06-1951,0,36.86999893,24.60000038
03-06-1951,0.179007858,35.79000092,23.42000008
04-06-1951,5.013590813,37.70999908,25.5
05-06-1951,9.947642326,36.88999939,23.53000069
06-06-1951,8.714156151,35.65000153,25.17000008
07-06-1951,0,35.79000092,26.05999947
08-06-1951,0,37.40000153,26.29999924
09-06-1951,0,38.45999908,25.36000061
10-06-1951,0,37.52999878,26.39999962
11-06-1951,0,36,25.68000031
12-06-1951,0,36.54999924,24.67000008
13-06-1951,0,35.18000031,25.48999977
14-06-1951,0,36.25999832,25.06999969
15-06-1951,0,36.68999863,25.46999931
16-06-1951,0,35.59000015,24.69000053
17-06-1951,0,36.99000168,24.5
18-06-1951,1.769242883,35.83000183,24.38999939
19-06-1951,0,36.20999908,25.10000038
20-06-1951,3.187886953,36.54000092,24.70999908
21-06-1951,15.01698875,34.97999954,24.10000038
22-06-1951,17.15566635,35.43000031,23.59000015
23-06-1951,10.94476604,32.88999939,23.13999939
24-06-1951,13.26723385,31.73999977,22.85000038
25-06-1951,0,30.43000031,23.20000076
26-06-1951,0.976565778,30.87000084,21.70000076
27-06-1951,16.56231308,28.70000076,22.04000092
28-06-1951,1.67621994,31.35000038,22.71999931
29-06-1951,0,33.04000092,23.21999931
30-06-1951,0,34.29000092,24.03000069
01-07-1951,0,35.27000046,23.88999939
02-07-1951,0,35.81000137,24.30999947
03-07-1951,1.319895267,36.22999954,24.70000076
04-07-1951,0,35.13000107,24.22999954
05-07-1951,0.238677159,34.58000183,24.17000008
06-07-1951,0,33.93000031,24.81999969
07-07-1951,14.76497746,34.04000092,22.42000008
08-07-1951,11.26773262,30.07999992,22.42000008
09-07-1951,0.803452253,29.02000046,22.17000008
10-07-1951,0.358015716,33.50999832,24.34000015
11-07-1951,0,34.06999969,24.29999924
12-07-1951,44.22423172,34.20999908,22.05999947
13-07-1951,0.119338579,30.13999939,23.09000015
14-07-1951,0,31.30999947,23.32999992
15-07-1951,9.517139435,32.52999878,24.71999931
16-07-1951,7.449065208,33.84000015,23.01000023
17-07-1951,17.86408806,31.70000076,23.17000008
18-07-1951,0.560979426,31.38999939,23.20000076
19-07-1951,0,28.79999924,21.97999954
20-07-1951,6.494011879,27.87999916,21.69000053
21-07-1951,24.82524681,27.23999977,22.35000038
22-07-1951,32.70929337,27.70000076,21.85000038
23-07-1951,9.205909729,27.98999977,22.60000038
24-07-1951,6.262153149,29.21999931,22.56999969
25-07-1951,5.42848587,27.5,21.97999954
26-07-1951,0.931880951,26.38999939,21.98999977
27-07-1951,0,28.53000069,22.28000069
28-07-1951,0,31.07999992,22.78000069
29-07-1951,0,32.29000092,22.96999931
30-07-1951,19.41635513,30.64999962,23.06999969
31-07-1951,25.26832962,27.56999969,21.96999931
01-08-1951,0.27543062,27.28000069,22.19000053
02-08-1951,4.339442253,29.70999908,22.57999992
03-08-1951,17.00202942,30.04999924,22.56999969
04-08-1951,15.11560249,29.20999908,21.95000076
05-08-1951,17.93618393,26.37999916,21.70000076
06-08-1951,0,28.69000053,22.15999985
07-08-1951,0,28.29999924,22.21999931
08-08-1951,0.119338579,27.31999969,22.47999954
09-08-1951,0.179007858,29.86000061,22.69000053
10-08-1951,0,31.43000031,22.81999969
11-08-1951,0,31.40999985,23.09000015
12-08-1951,1.028303742,31.12000084,22.64999962
13-08-1951,6.416240215,29.93000031,22.82999992
14-08-1951,0,30.79000092,22.61000061
15-08-1951,0.50617069,32.15999985,23.29000092
16-08-1951,0,32.16999817,22.97999954
17-08-1951,1.675587654,30.84000015,22.34000015
18-08-1951,0,30.30999947,22.28000069
19-08-1951,0,31.77000046,22.89999962
20-08-1951,0.215761334,32.56999969,23.37000084
21-08-1951,0.521612644,32.95000076,23.25
22-08-1951,0,32.31999969,23.20999908
23-08-1951,0,30.06999969,22.92000008
24-08-1951,0,30.85000038,22.35000038
25-08-1951,1.697113156,32.49000168,23.27000046
26-08-1951,2.290215969,31.37999916,22.92000008
27-08-1951,13.28939056,31.25,23.85000038
28-08-1951,0,31.37000084,23.14999962
29-08-1951,12.00722313,31.20999908,22.48999977
30-08-1951,3.016823769,31.59000015,23.31999969
31-08-1951,4.435027599,30.46999931,21.98999977
01-09-1951,5.645596504,29.79000092,22.39999962
02-09-1951,3.204018354,29.27000046,22.18000031
03-09-1951,0,31.19000053,23.05999947
04-09-1951,0,30.79000092,23.04999924
05-09-1951,0.457714975,29.32999992,22.65999985
06-09-1951,0,28.04000092,21.36000061
07-09-1951,4.561738968,27.15999985,21.17000008
08-09-1951,14.17442322,27.29999924,21.93000031
09-09-1951,20.49250031,31.13999939,22.37999916
10-09-1951,1.207824945,30.68000031,22.70000076
11-09-1951,0,30.70999908,22.68000031
12-09-1951,0,30.95000076,22.60000038
13-09-1951,0,31.36000061,22.5
14-09-1951,0,32.31000137,22.29000092
15-09-1951,0,33.02000046,23.09000015
16-09-1951,0,33.70999908,23.65999985
17-09-1951,3.279572487,33.91999817,23.20000076
18-09-1951,2.761745214,33.27999878,23.31999969
19-09-1951,0,33.13999939,23.70000076
20-09-1951,0,33.56999969,23.23999977
21-09-1951,0,33.61999893,24.12000084
22-09-1951,13.76159477,32.79999924,23.29999924
23-09-1951,0,33.91999817,23.81999969
24-09-1951,0,33.86000061,22.77000046
25-09-1951,0.612855136,33.11999893,22.80999947
26-09-1951,11.4622488,32.36000061,23.02000046
27-09-1951,13.52884007,33.11999893,23.22999954
28-09-1951,5.879554749,31.17000008,22.96999931
29-09-1951,14.43359661,31.53000069,23.18000031
30-09-1951,25.05863953,30.39999962,21.98999977
01-10-1951,49.47986984,30.62000084,22.92000008
02-10-1951,8.673933983,30.21999931,23.19000053
03-10-1951,8.036379814,30.47999954,23.42000008
04-10-1951,0.986688554,29.89999962,23.32999992
05-10-1951,0,32.25999832,22
06-10-1951,0,33.13999939,22.90999985
07-10-1951,0,33.77000046,21.92000008
